State,County,FFRPTH14,PCT_NHWHITE10,PCT_NHBLACK10,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,MEDHHINC15,POVRATE15,FMRKTPTH16
FL,Clay,0.595601558,77.15243759,9.475283577,12,29.7,59244,11.6,0.004800515
FL,Collier,0.530424885,65.67429709,6.188728539,8.6,19.5,62385,13.6,0.02464835
FL,Columbia,0.589474925,74.74345116,17.27058684,12.7,36.3,43303,19.7,0.014430223
FL,DeSoto,0.314177996,56.07538294,12.44334806,13.7,36,34380,30.5,0
FL,Dixie,0.502923241,86.5911582,8.305931068,14,30.6,35749,29.3,0
FL,Duval,0.823216717,56.55986661,28.9336695,11.2,30.6,49565,16,0.010796163
FL,Escambia,0.605165149,66.15874659,22.66085163,12.4,28.9,45735,15.4,0.015863598
FL,Flagler,0.361299898,76.13693362,10.94089617,12.4,24.2,50347,11.7,0.018465516
FL,Franklin,0.423190859,79.55667157,13.62888562,11,32.2,38220,23.7,0
FL,Gadsden,0.410535641,33.05740585,55.79124361,17.1,36.5,36637,24.5,0.021736295
FL,Gilchrist,0.353003471,87.856426,5.218726017,8.4,31.5,39342,19.2,0
FL,Glades,0.146681335,61.68115492,11.93728656,13.8,33.1,40215,22.1,0
FL,Gulf,0.439036628,74.89756036,18.51478283,11.1,30.9,41320,21.9,0.125078174
FL,Hamilton,0.498291572,54.89560105,34.04284073,13,33.2,33497,31.8,0
FL,Hardee,0.327642069,48.01485702,6.76859832,12.6,33.9,35850,25.9,0
FL,Hendry,0.57135437,34.87480838,12.92028615,13.7,35.2,39320,25.8,0
FL,Hernando,0.466293253,82.09783653,4.725717395,13.4,32.1,43103,14.3,0.016408237
FL,Highlands,0.407182703,70.66183467,8.857530419,14.2,31,34691,22.9,0.009909133
FL,Hillsborough,0.635874247,53.73828735,15.55938452,10.4,28.3,51710,15.8,0.006539567
FL,Holmes,0.203562341,88.93461133,5.720881216,14.2,31.6,35202,25.9,0
FL,Indian River,0.538841491,77.36111514,8.747500507,11.4,24.5,49887,13,0.019793749
FL,Jackson,0.553267351,66.56012544,26.34583685,12.4,34.7,36751,22.5,0.020734413
FL,Jefferson,0.427046263,58.72230879,35.8580042,11.7,32.2,42210,19.4,0.071911405
FL,Lafayette,0.226372383,70.64261556,15.73844419,13.2,35.3,40345,23.8,0.116049669
FL,Lake,0.446640692,74.52062265,9.357284247,14.7,29.3,49711,12.8,0.011926201
FL,Lee,0.522432978,70.95679381,7.717283444,9.9,24.6,50713,15.9,0.017997165
FL,Leon,0.894403989,59.3432721,29.90558538,8.3,26.4,46405,21.8,0.038218065
FL,Levy,0.429152046,80.77743193,9.205656724,14.1,32.2,36005,22.1,0.025024399
FL,Liberty,0,73.62821279,17.5971309,13.4,39.6,39623,22.6,0
FL,Madison,0.486013608,55.04577611,38.61319184,15.6,34.1,34360,27,0.054872695
FL,Manatee,0.511732898,73.39708146,8.434082018,10.6,25.3,50728,14.8,0.007981101
FL,Marion,0.477640808,73.99259881,11.8736002,12.6,29.2,40053,18.7,0.008595496
FL,Martin,0.671482216,80.32641233,5.12103774,11.3,21.3,53459,11.2,0.006301158
FL,Miami-Dade,0.61587593,15.36394899,17.05031375,7.9,21,43687,20,0.012901109
FL,Monroe,0.907488073,71.26693118,5.268846627,8.6,22,58332,11.3,0.012645902
FL,Nassau,0.639528054,87.85497995,6.248465505,10.8,28.6,55707,10.8,0.024807125
FL,Okaloosa,0.758223416,77.14769221,9.032639834,9.7,26.4,55391,11.3,0.01988368
FL,Okeechobee,0.434238422,65.65156516,7.793279328,11.6,31,35787,23.2,0.024805279
FL,Orange,0.756583594,45.96633728,19.47718761,8.8,24.9,50593,15.6,0.007608225
FL,Osceola,0.596368278,40.30444573,9.11960102,12,29.1,45127,18.5,0.01190423
FL,Palm Beach,0.651064956,60.11291278,16.75655653,10.5,21.5,56638,13.5,0.008311343
FL,Pasco,0.391485399,80.10359439,4.090837686,12.2,31.1,46080,14.6,0.007806889
FL,Pinellas,0.653449853,76.89620334,10.02921852,10.8,25.5,47591,13.6,0.013531377
FL,Polk,0.456953413,64.56937859,14.17317865,14.3,32.3,44024,17.3,0.007505828
FL,Putnam,0.388118043,72.59023183,15.92437201,12.2,36.1,32351,27.3,0.02767132
FL,St. Johns,0.610318513,85.34774441,5.466246402,9,21.9,71896,9.8,0.017014977
FL,St. Lucie,0.474181178,61.20904715,18.49353286,11.5,27.9,45918,16.4,0.006525136
FL,Santa Rosa,0.507887555,85.03950532,5.245355812,9,26.1,59289,12.3,0.011730412
FL,Sarasota,0.463520438,84.85431469,4.489679745,11.1,20.6,55882,9.7,0.014543022
FL,Seminole,0.693760226,66.34493918,10.45519708,10,24.6,57357,11.5,0.006586473
FL,Sumter,0.236117184,82.78527082,9.351316635,14.9,26.9,54592,10.1,0.032259105
FL,Suwannee,0.499750125,77.73579457,11.30177372,13.5,33.3,37368,23.6,0.068502535
FL,Taylor,0.442830573,73.03057156,20.50952592,15.4,38.9,39116,21.2,0.045095829
FL,Union,0.197498354,71.59961378,21.82813003,12.5,37.1,41078,26.2,0.066041474
FL,Volusia,0.530016886,75.41190433,10.01793394,12.4,26,42334,16.3,0.007556237
FL,Wakulla,0.318147111,79.51650637,14.3163504,11.7,36.4,48703,16.5,0
FL,Walton,0.731350561,85.12799084,5.717348255,11.6,27.5,47875,14.8,0.121416321
FL,Washington,0.695268087,78.53068766,14.85379177,12.9,38.5,36328,24.8,0.040701697
GA,Appling,0.701186624,70.48694889,18.42509322,12.9,34.8,39588,22.5,0
GA,Atkinson,0.486440472,57.02686567,17.05074627,11.5,35.3,32398,26.9,0
GA,Bacon,0.620512366,75.98233598,15.28478731,10.4,32.7,35431,23.9,0
GA,Baker,0,47.58041147,46.36337294,14.8,30,34455,28.7,0
GA,Baldwin,0.871288854,54.03324584,41.26421697,14,36.8,38015,26,0.088605352
GA,Banks,0.765236403,89.83963033,2.261484099,11.1,27,44146,15.8,0
GA,Barrow,0.546149645,74.58301498,11.19985007,11.3,34.6,53789,15.6,0.025931592
GA,Bartow,0.570103012,79.67790569,10.00828699,12.1,35.2,50900,13.6,0.009633262
GA,Ben Hill,0.801649107,57.6386526,34.51854372,12.4,35.3,30776,32.5,0.057994549
GA,Berrien,0.481283422,83.22098932,10.57762107,14.2,34.7,35518,25.5,0.052650977
GA,Bibb,1.124070043,42.10560152,51.90971218,12.7,31.3,38870,26.7,0.019638649
GA,Bleckley,0.390777648,68.89688433,27.0458547,13.6,30.4,42716,19.3,0.077101002
GA,Brantley,0.325785959,93.41154744,2.884145348,10.9,33.1,37709,21.6,0
GA,Brooks,0.454014788,58.02499538,35.06125716,14.5,33.5,36820,25.4,0
GA,Bryan,0.796319236,77.55102041,13.92518109,12.3,29.3,69650,13.1,0
GA,Bulloch,0.776839097,65.86866428,27.41786177,12,33.5,36544,29.9,0.013382939
GA,Burke,0.352283236,46.50883513,49.18939784,14.7,32,36977,25.1,0
GA,Butts,0.513522766,68.48446417,27.1866413,11.7,28.7,44166,19,0
GA,Calhoun,0.154726907,33.61219002,61.12936958,14.4,34.4,30972,37.5,0
GA,Camden,0.672727622,71.22324946,19.04658207,10.9,31.5,52706,13.6,0.018865077
GA,Candler,1.102130786,63.18421531,24.26804874,13.7,30.3,32806,28.1,0
GA,Carroll,0.709947148,72.86092991,17.97026971,11.3,31.7,45453,20.4,0.017202673
GA,Catoosa,0.700995108,92.50414438,2.120671859,12.2,27.8,50979,13.1,0
GA,Charlton,0.465224471,66.68309917,28.28855476,11.6,32,37037,32.5,0
GA,Chatham,1.019835626,50.35001961,39.70685857,11,31.3,48885,17.8,0.013836904
GA,Chattahoochee,0.16896173,62.91825686,18.16810154,6.4,27.3,41066,21,0
GA,Chattooga,0.400978387,82.98673842,11.09359985,11,34,38063,20.4,0
GA,Cherokee,0.640734247,81.29053026,5.427206479,8.7,26.9,74885,9.4,0.016550195
GA,Clarke,0.99224396,57.12596604,26.29932999,8.3,25.3,33302,38.1,0.032075184
GA,Clay,0,37.32327992,60.3204524,17.2,29.8,25941,34.3,0.331125828
GA,Clayton,0.70643114,14.11203281,65.15202911,11.6,38,41731,23.3,0.007156608
GA,Clinch,0.731957254,66.7255075,27.59635187,12.9,29.6,31848,28.2,0
GA,Cobb,0.824918842,56.30727912,24.42353919,8.5,22.9,70097,11.4,0.008019782
GA,Coffee,0.677395996,61.16488809,26.5062801,11.5,34.8,34775,22.6,0
GA,Colquitt,0.563966856,58.81357422,22.29328762,12.8,35.2,34151,24.1,0
GA,Columbia,0.517029665,73.77250046,14.5776402,10.4,30.3,75232,9.3,0.00678196
GA,Cook,0.755199256,64.90239368,27.21357193,12.2,31.4,34505,24.1,0
GA,Coweta,0.486829779,72.73498433,17.0786305,10.6,26.8,67268,10.9,0.007116121
GA,Crawford,0.080729797,73.49168646,22.21694378,13.1,27.3,43559,20.6,0
GA,Crisp,0.784860905,52.11826443,42.80472716,14.2,31.1,31095,32.3,0.044012147
GA,Dade,0.488132284,94.96783503,0.853724524,12.2,32.3,43632,16.2,0.061511964
GA,Dawson,0.740514876,93.35871026,0.434393193,10.5,27.7,60195,12.1,0.042365701
GA,Decatur,0.77149155,52.49263702,40.82321672,12.1,30,37661,27.3,0.037282828
GA,DeKalb,0.823915997,29.39688651,53.61566022,10,27.3,53994,17.8,0.01485842
GA,Dodge,0.619755912,65.48449257,29.59717379,13.5,28.5,34611,24.8,0
GA,Dooly,0.422892585,43.31009519,49.47714171,14.8,34.7,32323,33.8,0
GA,Dougherty,0.995595572,28.88489399,66.8302226,12.4,34.4,34799,29.4,0.011109013
GA,Douglas,0.612497838,49.0253242,38.81105413,12,32.3,58443,14.1,0.007031162
GA,Early,0.47659899,47.69258721,49.42768895,15.6,31.5,31935,26.5,0
GA,Echols,0,63.33663857,4.040654437,10.9,28.3,34414,25.9,0
GA,Effingham,0.433033217,80.97799043,13.36267943,13.5,35.2,63255,11.4,0
GA,Elbert,0.565901842,64.24675196,29.28691858,13,31.1,35814,23.7,0
GA,Emanuel,0.527356625,60.77086468,33.37020975,11.6,36.3,31772,27,0
GA,Evans,0.45879978,56.61818182,28.77272727,13.4,33.5,34085,27.4,0
GA,Fannin,0.841998905,96.11097036,0.316696225,12.2,25.9,39796,17.4,0
GA,Fayette,0.866282463,67.75268141,19.8157028,12.9,31.1,80588,7,0.017916812
GA,Floyd,0.780737641,73.67235275,14.00998785,13.6,31,41130,19.6,0.010356255
GA,Forsyth,0.636312909,80.30436839,2.442581946,10.8,29.4,97886,6.3,0.009049405
GA,Franklin,0.673733381,85.64118819,8.245788806,12.4,29.5,40156,21.9,0.044802867
GA,Fulton,1.151237706,40.84529227,43.50046329,8.7,23.9,59911,16,0.016612335
GA,Gilmer,0.728433175,88.6398982,0.346387671,12.4,29.7,43907,16.9,0.033632664
GA,Glascock,0,89.22777417,8.144062297,11.8,28.6,40732,17.8,0
GA,Glynn,1.095223608,64.80546555,25.77675634,11.5,26.2,46377,18.2,0
GA,Gordon,0.624475886,79.92425615,3.524444606,10.2,29.3,44580,18.1,0.017573457
GA,Grady,0.630939706,59.48982448,28.50345848,12.1,33,36486,29.3,0.040309578
GA,Greene,0.424499697,54.83931474,38.00175066,15.4,29.7,43326,21.2,0
GA,Gwinnett,0.766582908,43.99686585,22.86318127,8.3,29.5,61797,12.6,0.008818974
GA,Habersham,0.68568294,80.4372575,3.280592923,11.4,31.7,44400,16.6,0.045201826
GA,Hall,0.581879944,63.61167383,7.099686116,10.9,25.7,54578,16.9,0.020342052
GA,Hancock,0.822658362,23.45953972,73.80422102,15.8,31.2,28328,34.7,0
GA,Haralson,0.663384658,92.13342599,4.662960389,11.2,27.3,41167,19.2,0.03443289
GA,Harris,0.243338606,77.59180615,17.04034474,13.2,28.4,65887,9.9,0.059431832
GA,Hart,0.472869133,76.20275255,18.6054813,13.5,29.9,39567,18.6,0.039134348
GA,Heard,0.34473843,86.10782491,9.734662836,12,30.2,41514,19.1,0
GA,Henry,0.710715438,52.51174469,36.31584625,13.5,33.1,65437,9.9,0
GA,Houston,0.838301668,60.54538956,28.25947105,13.2,31,55860,15.2,0.013147342
GA,Irwin,0.439367311,70.44453764,25.78108618,12.4,29.2,35284,24.7,0
GA,Jackson,0.549539357,83.8141688,6.69587501,11.2,27.4,56102,13,0.030952565
GA,Jasper,0.22334723,72.62589928,21.79856115,12.6,29.3,46398,17.4,0
GA,Jeff Davis,0.538394239,73.3740377,14.6801168,12.8,30,36186,21.7,0
GA,Jefferson,0.676007866,41.43532191,54.26461902,16.7,35.3,32023,27.7,0
GA,Jenkins,0.657534247,54.05275779,40.20383693,12.1,29.9,29924,35.9,0.113007119
GA,Johnson,0.618492939,62.31462926,34.67935872,12.7,34,30794,30.2,0
GA,Jones,0.243165318,72.65687677,24.33639122,12.4,33.5,52777,14.2,0
GA,Lamar,0.439391443,65.20172517,30.68733963,11.7,30.6,42177,21,0.054144783
GA,Lanier,0.385616504,68.45604287,23.48680294,11.4,33.2,37616,21.8,0
GA,Laurens,0.815029989,59.71012099,35.65264071,14.4,36.2,36960,25.5,0.021045543
GA,Lee,0.445342743,75.81101138,18.51367588,10.7,31.2,68636,10.7,0
GA,Liberty,0.659529433,42.68513703,41.00357745,10.4,34.9,39612,20.3,0
GA,Lincoln,0.393597481,65.04502251,32.04102051,14.1,29,39089,21.4,0
GA,Long,0.175305323,58.70436947,24.48147124,9.8,31.4,42542,19.1,0
GA,Lowndes,0.960157853,56.05815093,35.53413346,11.6,31.3,37699,26.5,0.026171616
GA,Lumpkin,0.866050808,91.83407862,1.034505773,10.8,30.7,48101,16.5,0.031801558
GA,McDuffie,0.701918577,56.27428571,39.59314286,17.4,33.4,36346,27.4,0
GA,McIntosh,0.703531729,60.81071653,35.80548385,15.2,30.9,38770,24,0
GA,Macon,0.507540603,33.65671642,60.39348711,13.5,36.4,30696,33.5,0.074349442
GA,Madison,0.353207121,85.7254623,8.250355619,13.3,31.9,40735,15.1,0
GA,Marion,0.454700466,58.33905285,32.45252803,14,32.9,35265,25.5,0
GA,Meriwether,0.471742617,57.32084394,39.0278283,14.8,34.6,37866,22.1,0
GA,Miller,0.167841558,69.1755102,27.70612245,13.3,30.3,35357,25.1,0
GA,Mitchell,0.658732598,46.36139246,47.59979573,14.4,33.6,34139,28,0
GA,Monroe,0.480573731,72.28655767,23.6489555,14.5,31.9,53070,14.2,0.036621988
GA,Montgomery,0.444889334,67.34626768,26.00021923,13.4,36.2,36821,24.3,0
GA,Morgan,0.835375362,71.7147974,23.50011193,11.6,26.5,51081,14.3,0
GA,Murray,0.634356762,84.95508227,0.53497527,12.7,32.5,43142,17.8,0
GA,Muscogee,0.970694968,43.65273718,44.82660558,13.4,28.8,41828,22.2,0.010127351
GA,Newton,0.569086086,52.01684708,40.38796294,10.4,32.9,51177,14.9,0
GA,Oconee,0.940358476,86.27773714,4.907339673,9.3,28.8,76371,6.8,0.054291764
GA,Oglethorpe,0.272609555,76.7098463,17.16222565,13,30.1,43428,16.9,0.067019637
GA,Paulding,0.422855685,74.99718951,16.72943425,11,28.6,62658,8.8,0.012834911
GA,Peach,0.705742515,45.13089005,45.66528254,13.6,34.4,41725,22,0.037516413
GA,Pickens,0.466713338,94.46501988,1.009140022,14.2,26.7,56289,12.6,0.032433835
GA,Pierce,0.68453478,84.55059175,8.7749227,11.3,28.5,39648,22.1,0
GA,Pike,0.224921278,86.77598075,10.21321842,11.7,26.2,56233,11.7,0.111476506
GA,Polk,0.705030025,73.51898734,12.41711875,10.4,34.5,39402,20.8,0.023937189
GA,Pulaski,0.957937821,62.39800167,31.70691091,13.6,31.7,39209,24.4,0.177761977
GA,Putnam,0.330313326,66.09482515,25.90724856,12.8,30,44323,18.1,0.046561438
GA,Quitman,0,50.33824115,47.67210505,16.9,34,29921,28.9,0
GA,Rabun,1.046604691,88.89161956,0.884738265,13,29.4,40834,16.1,0.12078024
GA,Randolph,0.546971147,36.0279829,61.49760332,16.7,33.7,30505,26.9,0
GA,Richmond,0.78463311,38.01365252,53.53554493,13.5,34.1,40821,24.3,0.014877484
GA,Rockdale,0.82047542,40.86839172,45.76189638,13.1,36,51510,15.9,0
GA,Schley,0.387371683,72.09580838,23.29341317,12.6,30.4,41737,19.5,0
GA,Screven,0.354987575,54.12183924,43.05488933,13.6,33,35911,27,0
GA,Seminole,0.460511167,63.19165998,33.0736625,14.2,30.7,31615,25.8,0
GA,Spalding,0.843908233,60.84622228,32.67679054,12.9,32.4,41250,22.2,0
GA,Stephens,0.588697017,84.07258835,10.77745941,12.6,30.1,38503,21.2,0
GA,Stewart,0,27.31924728,46.76460878,13.7,34.2,28977,42,0
GA,Sumter,0.672387295,40.86961821,51.47627898,13.8,32.7,33802,30.8,0.032906644
GA,Talbot,0.156494523,38.44136926,58.83466861,16.3,33.3,33510,25.6,0
GA,Taliaferro,0,36.40069889,59.63890507,16.2,31.4,28952,33.5,0
GA,Tattnall,0.237868696,59.54545455,29.09090909,10.2,33.1,37163,27.5,0
GA,Taylor,0.710732054,57.52301819,39.13092297,14.5,28.8,32041,27.3,0
GA,Telfair,0.423780119,51.08484848,35.33333333,12.3,30.9,31149,34.7,0
GA,Terrell,0.657030223,36.1352657,61.00912507,14.9,31.6,32342,36.5,0
GA,Thomas,0.822972041,58.3206619,36.70840787,14,34,40449,21.7,0.022100424
GA,Tift,0.958136792,58.71429284,28.78757665,13.2,34,39988,27.1,0.073478985
GA,Toombs,0.95300931,62.03210521,24.67031554,13.6,31.5,34953,25.1,0
GA,Towns,0.630744278,96.47598128,0.372457263,12.9,27.4,39782,16.7,0.087788605
GA,Treutlen,0.442608439,64.86564996,32.51997095,12.3,32.9,32086,28.7,0
GA,Troup,0.762930228,60.27086689,33.29007816,12.6,30,41289,19.3,0
GA,Turner,0.981233902,53.97536394,41.39977604,14.3,34.6,35117,28.4,0
GA,Twiggs,0.120192308,56.06782667,41.03956555,14.5,32.8,36086,26.3,0
GA,Union,0.818777293,95.26596741,0.444839858,15.9,27.2,42782,14.3,0.043614794
GA,Upson,0.685557587,68.21345708,27.78330203,11.9,32,37864,22.7,0.07594456
GA,Walker,0.337154417,92.12723253,4.085461632,12.4,32.1,42249,18.8,0.029456816
GA,Walton,0.570678537,78.40344762,15.51069621,11.6,34.4,57312,12.7,0.022176883
GA,Ware,0.816556385,64.94547257,29.36219432,12.3,35.5,35270,28.4,0.02798142
GA,Warren,0.18115942,36.56153582,61.43297909,15.8,32,32350,27.7,0
GA,Washington,0.581536225,44.07891632,52.5038939,13,32.2,36499,26.3,0
GA,Wayne,0.701192026,72.25821456,19.69500648,13.1,31.8,41466,20.8,0.033218177
GA,Webster,0,53.3047517,42.0507324,14.6,32.1,35770,23.6,0
GA,Wheeler,0.125078174,59.35857701,34.79315456,12.1,31.9,30926,39.3,0
GA,White,0.786557025,93.7702623,1.672561155,12.6,28.6,43598,15.2,0.034621244
GA,Whitfield,0.791949161,62.20138598,3.539020848,13.2,33.5,45921,15.3,0.009561235
GA,Wilcox,0.226065333,59.90275527,34.93246894,11.4,31.5,32480,30.4,0
GA,Wilkes,0.402414487,51.87387898,42.63192674,15.5,32.9,34031,22.9,0.101988781
GA,Wilkinson,0.107227107,57.81658475,38.31433651,14.8,34.5,38103,20.9,0
GA,Worth,0.334288443,69.39434476,27.45052816,13.9,36.7,39560,21.7,0.048197417
HI,Hawaii,0.746691385,31.24665683,0.485738522,8.1,22.7,54914,18.3,0.15621142
HI,Honolulu,0.924592756,19.06028806,1.88091359,8.4,22.3,76544,9.2,0.043320354
HI,Kalawao,0,26.66666667,0,11.3,21.5,,,0
HI,Kauai,0.908123448,30.72096108,0.384552324,8.3,20.6,70122,11.2,0.194366158
HI,Maui,0.754513278,31.77144555,0.528307736,7.7,22.4,68684,10.7,0.06046461
ID,Ada,0.720258261,86.48375875,1.065334574,7.5,25.4,58431,11.7,0.020268992
ID,Adams,0.259000259,94.76861167,0.100603622,11.6,27.6,39943,15.8,0
ID,Bannock,0.755876036,86.39167542,0.713432079,10,28.1,43298,22.3,0.035554713
ID,Bear Lake,0.503609199,94.73772135,0.100233879,8.9,28.7,48309,13.7,0
ID,Benewah,0.767712218,85.28809908,0.269251481,9.4,30.1,41368,18,0.109986802
ID,Bingham,0.309262409,74.93586511,0.171026378,9.9,33.3,49644,14,0
ID,Blaine,1.070663812,77.97997754,0.107597305,6.6,19.2,65272,8.9,0.091781011
ID,Boise,0.146541618,93.22709163,0.184974388,9.6,22.4,52728,14.4,0.140370578
ID,Bonner,0.577131177,94.44430854,0.124764538,7.6,24.7,44072,15.8,0.094037991
ID,Bonneville,0.672049198,85.26296602,0.511349464,8.5,29.4,54008,13.2,0.008910115
ID,Boundary,0.54649786,92.14363835,0.264309151,11,27.3,41803,15.8,0.085609109
ID,Butte,0.762776506,93.84296091,0.172950536,9.5,28.5,43780,15.9,0
ID,Camas,1.924927815,90.24171889,0.17905103,9.4,25.7,46203,10.7,0
ID,Canyon,0.536567836,72.27971184,0.464210287,9.5,33.4,44585,15.9,0.018894841
ID,Caribou,0.292525962,93.0776964,0.057446503,10.5,27.5,57017,10.8,0.145201104
ID,Cassia,0.807136788,72.94353433,0.165562914,9,30.5,47932,16.7,0
ID,Clark,0,56.82281059,0.203665988,8.5,31.4,40098,15.3,0
ID,Clearwater,0.350385424,92.03287296,0.182627554,11.1,30.6,42630,15.3,0.117688596
ID,Custer,0.966183575,94.04761905,0.114468864,9.4,26.3,45801,14,0.48828125
ID,Elmore,0.421552847,75.09801021,2.574154893,8.6,29.8,44509,15,0.03843493
ID,Franklin,0.537593119,91.84264039,0.21898952,7.9,30.7,53901,9.7,0
ID,Fremont,0.388590969,85.13064492,0.181241504,9,28.9,49555,15,0.07726184
ID,Gem,0.592908811,89.10820025,0.119624379,9.9,28.5,44017,15.8,0.058193669
ID,Gooding,0.464684015,69.56802897,0.084066218,9.8,30,48950,13.9,0.065854462
ID,Idaho,0.30835646,92.3833528,0.23360177,9.5,25.7,41157,16.3,0.061896509
ID,Jefferson,0.407090781,87.70084162,0.153022188,8.8,32.7,53555,10.5,0
ID,Jerome,0.438250504,66.85438455,0.174309466,7.7,33.3,47034,15.8,0
ID,Kootenai,0.671979148,92.02853553,0.27510217,9.6,25,48864,14.7,0.038882516
ID,Latah,0.75499206,90.60788315,0.773278917,6.4,24.3,46360,19.6,0.153076845
ID,Lemhi,0.388299249,95.04788306,0.201612903,12.1,26.8,40087,17.6,0.129483361
ID,Lewis,1.042209484,88.92959958,0.366396231,10.5,29.7,41688,16.3,0.259538022
ID,Lincoln,0,69.25883257,0.34562212,8.3,32.3,46168,14.5,0.189717321
ID,Madison,0.736105999,91.16048593,0.474211424,5.5,24.5,38065,28.1,0.025609506
ID,Minidoka,0.246026669,65.24988789,0.21924361,10.8,34.2,45429,17,0.048506015
ID,Nez Perce,0.699877521,88.71768751,0.285241309,11,30.9,50939,13.5,0.024771483
ID,Oneida,1.195028681,95.03033131,0.209986001,12.2,31.3,47037,12.2,0
ID,Owyhee,0.616577116,68.2543814,0.156168662,9.5,30.4,39738,19.9,0.087804021
ID,Payette,0.525486075,81.28011316,0.18123149,9.2,33.3,44499,15.7,0
ID,Power,0.262570566,66.06114878,0.230267366,8.2,32.1,44004,14.1,0
ID,Shoshone,0.645682002,93.45084215,0.156678418,10.2,31.1,37497,21.1,0
