date,state,state code,n_killed,n_injured,latitude,longitude,Child 0-11(yrs) Involved,Teen 12-17(yrs) Involved,Adult 18+(yrs) Involved,min distance (mi) of MH per state
2016-01-02,Kentucky,KY,1,0,38.2004,-85.7987,0,0,1,0.6529323136381435
2016-01-02,Wisconsin,WI,0,0,42.5035,-89.0515,0,0,1,1.4559030179048653
2016-01-02,Ohio,OH,0,0,41.6888,-83.4227,0,0,1,4.382081748353677
2016-01-02,New Hampshire,NH,0,0,43.302,-70.9817,0,0,0,1.0499552887246013
2016-01-02,Washington,WA,0,1,47.537,-122.275,0,0,2,0.7570542078477109
2016-01-02,North Carolina,NC,0,0,35.0326,-80.5535,0,0,3,2.7948273011353737
2016-01-02,North Carolina,NC,0,3,36.4387,-77.6331,0,0,3,0.8835596960414864
2016-01-02,Virginia,VA,0,1,37.4594,-77.5152,0,0,0,3.7632013881705166
2016-01-02,Georgia,GA,0,0,34.0807,-83.5895,0,0,0,4.453094360422669
2016-01-02,Georgia,GA,0,0,34.106,-83.5869,0,0,0,2.7967570956347783
2016-01-02,Florida,FL,1,0,28.3774,-82.197,0,0,1,14.465571264146735
2016-01-02,Iowa,IA,0,0,41.5976,-93.6522,0,0,0,0.52845870765111
2016-01-02,Maryland,MD,0,0,39.3381,-76.6679,0,0,1,0.24934476116561208
2016-01-02,Indiana,IN,1,1,41.6526,-85.8377,0,0,2,3.386170551427853
2016-01-02,North Carolina,NC,0,1,35.7064,-79.806,0,0,1,1.216714182193898
2016-01-02,North Carolina,NC,0,1,35.5788,-77.3561,0,0,1,0.6866184288740607
2016-01-02,Delaware,DE,0,0,39.7578,-75.5032,0,0,0,2.5372701920518126
2016-01-02,Michigan,MI,0,1,43.4353,-83.9549,0,0,1,0.778187377354219
2016-01-02,District of Columbia,DC,0,1,38.9227,-77.032,0,0,1,0.337419808205011
2016-01-02,Louisiana,LA,0,1,29.9759,-90.0533,0,1,1,0.7547069801360696
2016-01-02,Colorado,CO,0,0,39.851,-104.67299999999999,0,0,0,10.65753852334381
2016-01-02,Illinois,IL,0,1,41.8767,-87.7455,0,0,1,0.21204035754381914
2016-01-02,District of Columbia,DC,0,1,38.8372,-77.0058,0,0,1,0.626445984193679
2016-01-02,Illinois,IL,0,1,41.7458,-87.59899999999999,0,0,1,1.0889345509700021
2016-01-02,Georgia,GA,0,0,34.0937,-83.7758,0,0,1,7.68084815392267
2016-01-02,New York,NY,0,0,41.7447,-74.0824,0,0,0,0.8704849091514291
2016-01-02,California,CA,1,0,34.0023,-118.331,0,0,2,0.07316743382584734
2016-01-02,California,CA,0,1,37.9271,-122.37100000000001,0,0,1,1.4388542516354628
2016-01-02,Illinois,IL,1,0,41.8731,-87.73200000000001,0,0,1,0.5474023191771581
2016-01-02,North Carolina,NC,0,1,35.7179,-81.4717,0,0,2,10.271116359802985
2016-01-02,Georgia,GA,0,0,34.2584,-83.1205,0,0,0,12.882488244478514
2016-01-02,Georgia,GA,0,0,33.5767,-82.8794,0,0,0,18.54327786917755
2016-01-02,Alabama,AL,1,0,30.5978,-88.07799999999999,0,1,1,6.270818667730505
2016-01-02,Virginia,VA,0,1,36.6979,-76.63,0,0,1,5.880072616836858
2016-01-02,Michigan,MI,0,1,42.2985,-85.5961,0,0,1,0.38075010258839037
2016-01-02,North Carolina,NC,1,0,35.302,-78.0379,0,0,1,7.239993523749861
2016-01-02,Oregon,OR,0,0,45.7324,-118.757,0,0,1,4.391655690743747
2016-01-02,Kentucky,KY,0,0,38.5499,-82.7273,0,0,0,3.388427475508404
2016-01-02,Louisiana,LA,0,2,32.4989,-93.7141,0,0,5,1.4810627716524707
2016-01-02,Ohio,OH,1,0,39.9102,-83.8015,0,0,2,0.631738550087384
2016-01-02,Louisiana,LA,0,1,30.2095,-92.0071,0,0,1,1.262719202981664
2016-01-02,Pennsylvania,PA,1,0,40.0251,-75.1167,0,0,1,0.9153350794515152
2016-01-02,Louisiana,LA,0,1,29.9412,-90.0242,0,0,1,0.8914451660924096
2016-01-02,California,CA,0,1,38.718,-121.305,0,0,1,2.4370135281325327
2016-01-02,Wisconsin,WI,0,0,42.7425,-87.7839,0,0,0,1.1383791201978863
2016-01-03,Ohio,OH,0,1,40.5792,-82.9974,0,0,1,6.91979606316992
2016-01-03,Michigan,MI,1,0,43.4341,-83.9599,0,1,2,0.7805882766508057
2016-01-03,Kentucky,KY,1,0,38.0445,-84.5237,0,0,2,0.9155112229624726
2016-01-03,Virginia,VA,1,0,37.1336,-76.5199,0,0,1,3.495044138858524
2016-01-03,Wisconsin,WI,0,0,43.0335,-89.3805,0,0,1,1.321070762276496
2016-01-03,Wisconsin,WI,0,0,43.1169,-89.3247,0,0,3,0.3672936303447439
2016-01-03,Washington,WA,0,1,47.2156,-122.456,0,0,1,0.7332894911087775
2016-01-03,Wisconsin,WI,0,1,44.2212,-89.764,0,0,4,9.902814538598236
2016-01-03,Illinois,IL,0,1,38.8987,-90.1675,0,0,1,0.40967634877031084
2016-01-03,Oklahoma,OK,1,1,34.9236,-95.7703,0,0,3,1.292074748938143
2016-01-03,Virginia,VA,0,1,38.8065,-77.0502,0,0,1,0.33276520968676065
2016-01-03,Indiana,IN,0,2,39.7724,-86.0951,0,0,0,1.5748953899986502
2016-01-03,Illinois,IL,0,0,40.1267,-87.6314,0,0,2,0.9047632020464391
2016-01-03,South Carolina,SC,0,2,32.9675,-80.622,0,0,2,4.135501573302599
2016-01-03,Texas,TX,0,2,29.372,-98.4687,0,0,0,2.0896481185038067
2016-01-03,Washington,WA,0,0,47.0717,-122.419,0,0,6,7.5259363606609435
2016-01-03,Illinois,IL,0,1,41.6572,-87.6109,0,0,1,3.4338615931906356
2016-01-03,Indiana,IN,0,1,39.8823,-86.0461,0,0,1,0.9586372471463501
2016-01-03,Illinois,IL,0,1,41.7947,-87.6258,0,0,1,1.18716244879366
2016-01-03,Florida,FL,1,1,30.2545,-81.721,0,0,2,1.6902574688473966
2016-01-03,South Carolina,SC,1,0,34.1511,-80.9398,0,0,1,4.953704463156131
2016-01-03,Nevada,NV,0,2,39.5274,-119.81700000000001,0,0,4,0.9544948736798194
2016-01-03,Illinois,IL,0,2,41.881,-87.7358,0,0,2,0.5554518335899971
2016-01-03,Illinois,IL,0,1,41.8244,-87.70200000000001,0,0,1,0.7682489973423898
2016-01-03,New York,NY,0,0,43.1682,-77.6019,0,0,1,1.304056892025694
2016-01-03,Missouri,MO,1,0,39.0463,-94.5506,0,0,1,0.9911571025808396
2016-01-03,Iowa,IA,0,0,42.5208,-94.1642,0,0,0,2.642954417064697
2016-01-03,Michigan,MI,0,0,42.3259,-85.1931,0,1,0,0.276553280551673
2016-01-03,Illinois,IL,1,0,41.6063,-87.5444,0,0,1,2.211050391525741
2016-01-03,Ohio,OH,1,0,39.9485,-82.8413,0,0,1,2.4453189333304493
2016-01-03,Idaho,ID,0,0,43.4923,-112.00399999999999,0,0,1,0.09835540282931783
2016-01-03,Missouri,MO,0,0,39.07,-94.5563,0,0,0,0.9828328242385188
2016-01-03,North Carolina,NC,1,0,35.2644,-80.854,0,0,2,2.922882380300835
2016-01-03,Illinois,IL,0,1,38.7399,-90.1001,1,0,0,1.2520531558779162
2016-01-03,North Carolina,NC,1,0,34.3558,-78.4837,0,0,2,16.088269991594604
2016-01-03,Illinois,IL,0,2,40.6722,-89.6304,0,0,2,1.0871564476552973
2016-01-03,Pennsylvania,PA,1,0,39.9811,-75.1312,0,0,1,0.6392367867644044
2016-01-03,Missouri,MO,0,1,38.9825,-94.57600000000001,0,0,0,1.0884048499892471
2016-01-03,North Carolina,NC,0,0,34.2273,-77.9383,0,0,1,0.9782103968058509
2016-01-03,California,CA,0,0,34.2876,-118.755,0,0,1,1.5370720914658922
2016-01-03,North Carolina,NC,0,1,35.8722,-78.6367,0,0,5,0.2103227863350483
2016-01-03,California,CA,0,0,36.6737,-121.675,0,0,0,1.2274906325738257
2016-01-03,Georgia,GA,0,1,33.7115,-84.4437,0,0,1,3.0483919624065594
2016-01-03,Ohio,OH,0,0,39.5672,-84.2929,0,0,2,4.514618845213547
2016-01-03,Georgia,GA,0,2,33.7742,-84.4309,0,1,1,1.4022834952405812
2016-01-03,Georgia,GA,0,1,32.4354,-84.9597,0,1,0,2.6129816021775336
2016-01-03,Georgia,GA,0,0,33.9976,-83.7105,0,0,0,0.6528895960863749
2016-01-03,California,CA,0,1,33.966,-116.491,0,0,1,1.583235647271028
2016-01-03,Ohio,OH,1,0,41.4936,-81.6626,0,0,2,0.23804606217008273
2016-01-03,North Carolina,NC,1,0,34.2509,-77.9088,0,1,0,1.7350640735723266
2016-01-03,California,CA,0,1,33.7274,-117.90700000000001,0,0,1,2.656623486720106
2016-01-03,Maine,ME,0,0,43.5815,-70.844,0,0,2,8.341500539993673
2016-01-03,California,CA,0,1,34.1227,-117.99799999999999,0,0,1,0.4176625396813135
2016-01-03,Ohio,OH,0,0,41.4678,-81.6945,0,0,0,0.43026577706433916
2016-01-03,Georgia,GA,0,0,32.4326,-81.819,0,0,2,1.6126504947997544
2016-01-03,Georgia,GA,0,0,32.5962,-81.9054,0,0,2,11.890639481816136
2016-01-03,Georgia,GA,0,1,32.4105,-81.7785,0,0,1,2.784732845891082
2016-01-03,Georgia,GA,0,2,32.0351,-81.1249,0,0,2,1.7933178078150642
2016-01-03,Alabama,AL,1,0,32.4412,-85.6981,0,0,2,1.3591605115701988
2016-01-03,Georgia,GA,0,0,32.2842,-81.2367,0,0,0,7.502197889764888
2016-01-03,California,CA,0,0,39.501999999999995,-121.545,0,0,0,1.443008592999533
2016-01-03,Alabama,AL,0,1,33.4401,-86.1074,1,0,0,14.89079730583824
2016-01-03,Alabama,AL,0,0,33.4424,-86.1098,0,0,0,14.680293833770657
2016-01-03,Arkansas,AR,0,0,35.0935,-92.4452,0,0,1,0.9581271257810315
2016-01-03,Arkansas,AR,0,0,34.7219,-92.2898,0,1,0,1.1013637611888174
2016-01-03,Mississippi,MS,0,2,30.4138,-88.6533,0,0,2,1.6949611354791754
2016-01-03,Mississippi,MS,1,0,33.499,-88.3736,0,0,1,2.7897243785606674
2016-01-03,South Carolina,SC,0,1,34.5504,-80.574,0,0,2,19.02968218785233
2016-01-03,Missouri,MO,0,0,37.1807,-93.2269,4,0,3,2.60073968364111
2016-01-03,Florida,FL,0,1,25.8028,-80.2155,0,0,2,0.7827663619548341
2016-01-03,Florida,FL,1,1,28.6036,-81.5518,0,2,1,5.2462955266000275
2016-01-03,North Carolina,NC,1,0,35.9813,-78.867,0,0,1,2.248879684419281
2016-01-03,California,CA,0,1,33.7274,-117.906,0,1,0,2.6095068098975225
2016-01-03,Illinois,IL,0,1,41.7672,-87.6236,0,0,1,0.9418167786227011
2016-01-03,Indiana,IN,0,2,41.68600000000001,-86.2637,0,2,1,1.0100289947328291
2016-01-03,Alabama,AL,0,1,33.5511,-86.7983,0,0,1,2.291086989862605
2016-01-03,Georgia,GA,0,2,33.9613,-83.8689,0,0,3,7.0421282109584755
2016-01-03,Alabama,AL,0,1,33.6643,-86.68799999999999,0,0,2,5.53091031577068
2016-01-03,Illinois,IL,0,1,41.8624,-87.7092,0,0,1,0.505111612374395
2016-01-03,New York,NY,0,1,40.6366,-74.1194,0,0,1,0.19804002939978066
2016-01-03,Maryland,MD,0,0,38.9797,-76.4986,0,0,1,1.4701589067296237
2016-01-03,Florida,FL,0,1,28.0715,-80.6128,0,0,1,12.304961471865825
2016-01-03,Florida,FL,0,2,26.2155,-80.273,0,0,0,1.2632535658333286
2016-01-03,South Carolina,SC,1,0,32.2373,-80.8697,0,1,1,10.61229600161097
2016-01-03,Florida,FL,1,0,27.4566,-80.3427,0,0,1,1.4322768864182929
2016-01-03,Massachusetts,MA,0,0,41.6342,-70.9227,0,0,0,0.6678511228508098
2016-01-03,Massachusetts,MA,0,0,41.6631,-70.9243,0,0,0,0.770446681881273
2016-01-03,Oregon,OR,0,0,45.4886,-122.54799999999999,1,0,1,0.6544819524758443
2016-01-03,Texas,TX,0,1,32.585,-96.3025,0,0,2,9.811224580259784
2016-01-03,New York,NY,0,1,43.0935,-75.2097,0,0,0,0.4356561180620453
2016-01-03,Oregon,OR,0,0,45.5698,-122.65,0,0,0,1.7753735155613974
2016-01-03,Texas,TX,0,0,30.1644,-95.3351,0,0,1,6.309907468137869
2016-01-03,Wyoming,WY,1,0,44.2739,-105.50200000000001,0,0,2,1.3931975997661306
2016-01-03,Wisconsin,WI,1,0,43.06399999999999,-87.9185,0,0,1,0.44122147894102914
2016-01-03,Texas,TX,0,0,27.7163,-97.4141,0,0,2,3.989704906242141
2016-01-03,Pennsylvania,PA,2,1,39.9979,-75.1295,0,1,3,0.5257555699599005
2016-01-03,New Hampshire,NH,0,0,42.9476,-71.0581,0,0,1,6.575167325421709
2016-01-03,Connecticut,CT,0,1,41.6344,-72.8735,0,0,3,3.717761200966437
2016-01-03,Arizona,AZ,0,1,32.9612,-109.895,0,0,1,14.636880773600113
2016-01-03,Texas,TX,0,1,31.4659,-100.463,0,1,1,1.8792857971428982
2016-01-03,Iowa,IA,0,1,42.501999999999995,-90.6677,1,0,0,0.7042139411103733
2016-01-03,New York,NY,0,1,40.6777,-73.9345,0,0,0,0.16253782919838292
2016-01-03,North Carolina,NC,0,0,35.0075,-79.0028,0,0,1,3.8904879713375804
2016-01-03,New York,NY,0,1,42.8115,-73.9306,0,0,3,0.38477415186458797
2016-01-03,New York,NY,0,1,43.0921,-75.2377,0,0,1,0.43883174176283085
2016-01-03,Maryland,MD,1,0,38.7835,-76.9382,0,0,3,2.707314003541067
2016-01-03,Alabama,AL,0,3,33.7598,-87.1833,0,0,5,6.414132183482902
2016-01-03,Pennsylvania,PA,0,0,40.9604,-75.9762,0,0,1,0.988453995445672
2016-01-03,Pennsylvania,PA,0,1,39.961999999999996,-75.2408,0,0,1,0.5241764857277753
2016-01-03,Tennessee,TN,0,1,35.9884,-83.8861,0,1,0,1.0412486809687242
2016-01-03,Missouri,MO,0,0,37.3202,-89.5133,0,0,0,2.2556764689906483
2016-01-03,Texas,TX,0,1,30.1368,-95.3992,1,0,0,2.2118837339798993
2016-01-03,Tennessee,TN,0,1,35.1179,-90.0524,0,1,0,1.9227889379097014
2016-01-03,New York,NY,0,1,43.1077,-79.0362,0,0,2,0.5510167438903897
2016-01-03,New Mexico,NM,0,0,35.156,-107.839,0,0,1,28.27954224281025
2016-01-03,Missouri,MO,1,0,37.1753,-93.2633,0,0,1,0.6528314710008668
2016-01-03,New Hampshire,NH,0,0,42.8968,-71.3527,0,0,1,1.4892175951773072
2016-01-03,Oklahoma,OK,1,0,36.09,-95.89299999999999,0,0,1,1.946886711656436
2016-01-03,Louisiana,LA,0,1,30.5845,-91.1177,0,0,1,4.783767765790379
2016-01-03,New Jersey,NJ,0,0,40.208,-74.76,2,0,7,0.8911898079020233
2016-01-03,Michigan,MI,0,0,43.0834,-83.6941,0,0,2,4.099840016372327
2016-01-03,New Jersey,NJ,1,0,39.3643,-74.4143,0,0,2,0.9116473908461908
2016-01-03,Virginia,VA,1,1,37.4816,-77.5,0,0,1,2.144397528799767
2016-01-03,New York,NY,0,0,42.5358,-73.679,0,0,1,8.305592742616776
2016-01-03,Illinois,IL,0,1,41.897,-87.7511,0,0,2,1.3953559506714104
2016-01-03,Illinois,IL,0,1,41.8112,-87.6163,0,0,1,2.210798877617003
2016-01-03,District of Columbia,DC,0,1,38.887,-76.9526,0,0,1,0.7546469542271522
2016-01-03,District of Columbia,DC,0,1,38.8935,-76.9247,0,0,1,1.8930399683623642
2016-01-03,Delaware,DE,0,1,39.6677,-75.7293,0,0,3,0.7209157982976976
2016-01-03,Delaware,DE,0,1,39.7431,-75.5561,0,0,1,0.2279710067017374
2016-01-03,Indiana,IN,0,0,41.4822,-87.0461,0,0,1,0.5506232155043109
2016-01-03,Maryland,MD,0,1,38.9664,-76.4933,0,0,1,1.8226276125550847
2016-01-03,North Carolina,NC,0,0,34.2289,-77.9346,0,0,1,0.9199147613014222
2016-01-03,Indiana,IN,0,1,39.8325,-86.0346,0,0,0,1.682799661408237
2016-01-03,North Carolina,NC,0,0,35.6862,-80.5813,0,0,2,3.5468849360253403
2016-01-03,Illinois,IL,0,3,41.8931,-87.615,0,0,3,0.36245504205119256
2016-01-03,Illinois,IL,1,1,41.7958,-87.6625,0,0,2,1.565971474634967
2016-01-03,Texas,TX,1,0,29.9222,-95.4075,0,1,1,3.2596327979471096
2016-01-03,Illinois,IL,0,1,41.8736,-87.7132,0,0,1,0.2388186627289021
2016-01-03,Virginia,VA,0,1,37.4182,-77.4449,0,0,1,4.172119399876266
2016-01-03,Nevada,NV,0,2,35.9405,-115.102,0,0,2,3.984247511029062
2016-01-03,Illinois,IL,0,1,41.8939,-87.714,0,0,3,0.39369881785417915
2016-01-03,Colorado,CO,0,0,38.2664,-104.63,0,0,0,0.23746462804693552
2016-01-03,Florida,FL,1,2,30.316,-81.5747,0,0,1,1.749506216687859
2016-01-03,Massachusetts,MA,0,0,42.2535,-71.7973,0,1,1,0.5629690910143766
2016-01-03,Michigan,MI,0,0,42.7254,-84.53299999999999,0,2,0,1.4610837004920019
2016-01-03,Massachusetts,MA,0,0,42.3335,-71.096,0,0,2,0.40783167805885934
2016-01-03,Virginia,VA,0,1,37.046,-76.3512,0,0,2,2.107749596600956
2016-01-03,Connecticut,CT,0,0,41.3066,-72.8919,0,0,3,0.5286016758176668
2016-01-03,Connecticut,CT,0,0,41.343,-72.9187,0,0,2,0.6201866410001579
2016-01-03,Virginia,VA,0,0,38.0203,-78.5142,0,0,1,0.9380559906231012
2016-01-03,Massachusetts,MA,1,0,42.4051,-71.0647,0,2,1,0.8221830892753322
2016-01-03,Georgia,GA,0,0,34.1183,-83.4101,0,0,0,8.883630903753073
2016-01-03,Massachusetts,MA,0,0,42.2996,-71.9717,0,0,1,5.0972615119189575
2016-01-03,Illinois,IL,0,2,41.6302,-87.5651,0,0,3,2.4141581036836928
2016-01-03,Virginia,VA,1,0,37.5099,-77.4748,0,0,1,0.9346747528063163
2016-01-03,New York,NY,0,0,41.1386,-74.046,0,0,0,0.683737894516403
2016-01-03,Georgia,GA,0,0,32.2887,-81.2309,0,0,1,7.460564185048413
2016-01-03,New Jersey,NJ,1,0,40.0728,-74.7207,0,0,2,6.091086717546235
2016-01-03,Tennessee,TN,1,0,36.0928,-86.6303,0,0,2,1.2383880002999397
2016-01-04,Tennessee,TN,2,1,35.2244,-90.015,1,1,2,5.5094370731992965
2016-01-04,Mississippi,MS,0,2,32.3736,-90.1529,1,0,1,0.5479137792079023
2016-01-04,Florida,FL,0,0,26.6759,-80.2093,0,0,2,8.256909672204097
2016-01-04,Georgia,GA,0,1,33.0428,-85.014,0,0,2,2.2324438391040107
2016-01-04,Illinois,IL,0,0,41.1221,-87.8657,0,0,0,0.34825337647864285
2016-01-04,Georgia,GA,0,0,32.6872,-83.3472,0,1,0,17.187943366064083
2016-01-04,Florida,FL,0,1,26.7053,-81.0132,0,3,3,20.81901369448102
2016-01-04,Wyoming,WY,0,1,42.8306,-106.29299999999999,0,0,2,0.28547602429825375
2016-01-04,Georgia,GA,0,1,32.4374,-84.9079,0,0,1,4.35408801971186
2016-01-04,Tennessee,TN,1,0,35.9834,-83.8898,0,0,2,0.657235242077282
2016-01-04,Pennsylvania,PA,0,0,40.264,-76.8666,0,0,0,0.9648952030576654
2016-01-04,Massachusetts,MA,0,0,42.7875,-71.0877,0,0,2,2.6806005275168108
2016-01-04,Hawaii,HI,0,0,19.6944,-155.061,0,0,2,1.892434674623721
2016-01-04,Kentucky,KY,0,0,37.9768,-84.4635,0,0,1,2.2278330792161096
2016-01-04,Virginia,VA,1,0,37.119,-76.5201,0,0,2,3.735691006414836
2016-01-04,Georgia,GA,1,0,33.5714,-84.4802,0,0,1,2.926567073788189
2016-01-04,Florida,FL,1,1,25.7639,-80.2788,0,0,2,0.3959509647176393
2016-01-04,Louisiana,LA,0,0,32.4566,-93.8271,0,0,0,3.471073117138381
2016-01-04,Georgia,GA,0,1,33.0513,-85.0054,2,0,0,2.9746378744330295
2016-01-04,Michigan,MI,0,0,42.2354,-84.4145,0,0,0,0.8606554029771099
2016-01-04,Minnesota,MN,0,0,44.8967,-93.2322,0,0,0,1.3374755495292012
2016-01-04,Alabama,AL,0,2,33.52,-86.8495,0,0,2,1.5296843780148663
2016-01-04,Arkansas,AR,0,2,34.7365,-92.3103,0,2,1,0.8793339114852413
2016-01-04,Kentucky,KY,0,0,38.1859,-85.7458,0,0,0,2.9193714418809784
2016-01-04,Missouri,MO,1,0,38.6923,-90.2748,0,0,1,1.4817574273361183
2016-01-04,Arkansas,AR,0,2,34.7222,-92.2938,0,0,2,1.1664053143356803
2016-01-04,Louisiana,LA,1,0,30.4938,-93.212,0,0,1,19.555728205279145
2016-01-04,Texas,TX,0,1,29.5475,-98.5126,0,0,1,2.5487856316048605
2016-01-04,Minnesota,MN,0,0,44.8967,-93.2322,0,0,0,1.3374755495292012
2016-01-04,Florida,FL,0,1,28.2312,-81.2768,1,0,0,1.356301884604061
2016-01-04,California,CA,0,0,38.6927,-121.588,0,0,0,7.17505727731562
2016-01-04,Oregon,OR,0,0,45.5286,-122.65899999999999,0,0,0,0.3448115571131513
2016-01-04,New Jersey,NJ,0,0,39.379,-75.0278,0,0,2,5.218078213991946
2016-01-04,Texas,TX,0,0,32.841,-96.8486,0,0,0,2.2087055253630377
2016-01-04,Idaho,ID,0,0,43.566,-116.22399999999999,0,0,0,2.256180436490226
2016-01-04,Massachusetts,MA,0,0,42.317,-71.1049,0,0,0,0.3860151958612257
2016-01-04,Pennsylvania,PA,1,1,40.2642,-76.8605,0,0,5,1.0476999334171462
2016-01-04,Kansas,KS,0,0,37.7354,-97.3579,0,0,0,1.230050470731846
2016-01-04,Ohio,OH,0,1,39.734,-84.223,0,0,1,1.002569378169788
2016-01-04,Virginia,VA,1,0,36.8831,-76.2407,0,1,1,1.9963419047745843
2016-01-04,Ohio,OH,0,0,41.2466,-80.8251,0,0,1,0.48632664177007234
2016-01-04,Texas,TX,0,0,32.4311,-99.7701,0,0,0,34.677186098200906
2016-01-04,Ohio,OH,0,1,41.0812,-81.5619,0,0,1,0.3932274050690018
2016-01-04,Illinois,IL,1,1,41.858000000000004,-87.6809,0,0,2,0.47718260972152077
2016-01-04,Oregon,OR,0,1,45.5821,-122.715,0,0,1,3.4691876995032906
2016-01-04,Nevada,NV,0,0,36.2839,-115.20700000000001,0,0,2,3.0542807779556953
2016-01-04,Texas,TX,0,1,27.7917,-97.4076,0,0,2,0.959819016887791
2016-01-04,Virginia,VA,0,0,37.6454,-77.5094,0,0,1,1.0501512382980314
2016-01-04,Minnesota,MN,0,0,45.1088,-95.0514,0,0,2,0.8160792782513855
2016-01-04,Wisconsin,WI,0,1,42.5865,-87.8655,0,0,1,1.0179996399137818
2016-01-04,Pennsylvania,PA,0,0,40.0129,-75.0711,0,0,1,0.7113502281386184
2016-01-04,Ohio,OH,0,2,39.939,-82.0188,0,0,2,0.701291659010103
2016-01-04,Florida,FL,0,1,30.4031,-81.6944,0,0,0,1.3803698256440926
2016-01-04,Ohio,OH,0,1,39.2495,-84.5776,0,0,4,4.325416133651111
2016-01-04,Nevada,NV,0,0,36.2818,-115.197,0,0,1,2.926609751587023
2016-01-04,Ohio,OH,2,0,38.9048,-82.8889,0,1,1,13.114594323829975
2016-01-04,Illinois,IL,1,0,41.8865,-87.7178,0,0,1,0.30365242397583536
2016-01-04,Kansas,KS,0,0,37.6189,-97.3158,0,0,0,3.374258561679471
2016-01-04,North Carolina,NC,0,2,36.0979,-80.2075,0,0,2,1.516442601820836
2016-01-04,Texas,TX,0,1,32.6817,-96.8568,0,0,1,2.92280596261708
2016-01-04,Nevada,NV,0,2,39.3707,-119.64399999999999,0,0,3,7.4446831143686305
2016-01-04,South Carolina,SC,0,0,33.1185,-80.1164,0,0,2,9.039451119655796
2016-01-04,Hawaii,HI,0,0,19.659000000000002,-155.099,0,0,2,4.192375398382286
2016-01-04,Massachusetts,MA,0,0,42.2772,-71.3992,0,0,1,0.612270964114177
2016-01-04,Kentucky,KY,0,0,37.9873,-84.45700000000001,0,0,0,1.4242218754651157
2016-01-04,Massachusetts,MA,0,1,42.4633,-70.9561,0,0,1,0.2826203881109932
2016-01-04,Iowa,IA,1,0,42.5984,-91.4992,0,0,1,8.560049271384495
2016-01-04,Kentucky,KY,0,0,37.611999999999995,-86.6972,0,0,1,16.173252713035644
2016-01-04,Virginia,VA,0,1,37.4926,-77.4388,0,0,1,1.5794937046245354
2016-01-04,Connecticut,CT,0,1,41.5608,-72.8655,0,0,1,5.982054249547195
2016-01-04,Kansas,KS,0,0,38.9715,-95.2883,0,0,1,2.2964661325775104
2016-01-04,Missouri,MO,0,0,38.5944,-90.2349,0,0,1,0.8148541544045138
2016-01-04,California,CA,0,0,33.9454,-118.399,0,0,0,1.0428634258087426
2016-01-04,Kentucky,KY,0,0,38.1165,-85.8935,1,0,0,2.854048954486634
2016-01-04,Nevada,NV,0,0,36.2837,-115.198,0,0,2,3.050734669414995
2016-01-04,New Jersey,NJ,0,0,40.7314,-74.17399999999999,0,0,1,0.929468189358254
2016-01-04,Colorado,CO,1,0,37.1842,-104.499,2,0,0,1.1614515205961893
2016-01-04,Texas,TX,1,0,29.791,-95.3731,0,1,1,2.5550588755467207
2016-01-04,Indiana,IN,0,1,39.7132,-86.18700000000001,0,0,2,3.7863195674897203
2016-01-04,Arkansas,AR,1,0,35.1044,-92.4663,0,0,2,1.4208286186348535
2016-01-04,New Hampshire,NH,0,1,42.9641,-71.4335,0,0,2,1.4416888200073108
2016-01-04,Nebraska,NE,1,0,40.8263,-96.6923,0,0,4,0.7506045450637788
2016-01-04,South Carolina,SC,0,0,35.0081,-80.9457,0,0,0,6.026427840705158
2016-01-04,Nebraska,NE,0,0,42.035,-97.421,0,0,1,0.08621310915628176
2016-01-04,Wisconsin,WI,0,0,42.6431,-88.5374,0,0,0,1.8915825951952072
2016-01-04,Missouri,MO,0,0,37.075,-94.5128,0,0,0,1.675418030677359
2016-01-04,South Carolina,SC,1,0,32.9386,-80.0361,0,1,1,3.40882786515298
2016-01-04,Missouri,MO,0,1,38.6194,-90.2047,0,0,1,1.1477681461684424
2016-01-04,Wisconsin,WI,0,0,44.7746,-88.6013,0,0,3,0.2784921598461837
2016-01-04,Florida,FL,0,1,25.7312,-80.3336,0,0,1,1.4323549661878483
2016-01-04,Florida,FL,0,1,28.1105,-80.6203,0,0,0,9.73686429830852
2016-01-04,South Carolina,SC,0,1,33.5039,-80.8428,0,0,3,1.8631546071999423
2016-01-04,Florida,FL,0,3,28.4811,-81.4042,0,0,0,2.158555040320155
2016-01-04,Louisiana,LA,0,1,29.8777,-90.1247,0,0,1,1.7827213283167929
2016-01-04,Florida,FL,0,1,28.6117,-81.4318,0,0,1,2.0720065172584174
2016-01-04,Texas,TX,0,0,31.114,-97.738,0,0,1,2.352589766951183
2016-01-04,District of Columbia,DC,0,1,38.9034,-77.042,0,0,1,0.492978584583782
2016-01-04,Alabama,AL,0,0,33.6082,-86.8141,0,2,1,5.438023295869856
2016-01-04,North Carolina,NC,0,1,36.0578,-79.8281,0,0,1,1.4596966967752865
2016-01-04,Mississippi,MS,0,0,30.4154,-89.0698,0,0,0,1.6879080067988048
2016-01-04,Maryland,MD,0,1,38.8159,-76.7497,0,0,1,7.239118000127573
2016-01-04,New Jersey,NJ,0,0,40.4896,-74.4818,0,0,1,2.060008303604717
2016-01-04,District of Columbia,DC,0,1,38.8568,-76.9674,0,0,1,0.9670087223166088
2016-01-04,District of Columbia,DC,0,0,38.9292,-76.9721,0,0,1,1.1172666375969649
